title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Model units
Variable atmos.subhr.rldscs_tpt-u-hxys-u (CFsubhr.rldscs),610,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/610,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,rldscs_tpt-u-hxys-u,surface_downwelling_longwave_flux_in_air_assuming_clear_sky,"""frequency"" was ""subhrPt"";",,area: point time: point,Surface downwelling clear-sky longwave radiation,site time1,subhr,Surface Downwelling Clear-Sky Longwave Radiation,atmos,down,"This table includes the 2-D variables listed in the ""Amon"" spreadsheet, omitting, however, the daily maximum and minimum temperatures.  All variables should be reported as synoptic fields, not daily means.; CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",W m-2,CMIP6 CMOR variable,m01s02i208[lbproc=0],,m01s02i208[lbproc=0],,W m-2
Variable atmos.subhr.rlds_tpt-u-hxys-u (CFsubhr.rlds),609,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/609,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,rlds_tpt-u-hxys-u,surface_downwelling_longwave_flux_in_air,"""frequency"" was ""subhrPt""; ; ""comment"" was ""The surface called 'surface' means the lower boundary of the atmosphere. 'longwave' means longwave radiation. Downwelling radiation is radiation from above. It does not mean 'net downward'. When thought of as being incident on a surface, a radiative flux is sometimes called 'irradiance'. In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called 'vector irradiance'. In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics."";",,area: point time: point,"The surface called ""surface"" means the lower boundary of the atmosphere. ""longwave"" means longwave radiation. Downwelling radiation is radiation from above. It does not mean ""net downward"". When thought of as being incident on a surface, a radiative flux is sometimes called ""irradiance"". In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called ""vector irradiance"". In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics.",site time1,subhr,Surface Downwelling Longwave Radiation,atmos,down,"This table includes the 2-D variables listed in the ""Amon"" spreadsheet, omitting, however, the daily maximum and minimum temperatures.  All variables should be reported as synoptic fields, not daily means.; CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",W m-2,CMIP6 CMOR variable,m01s02i207[lbproc=0],,m01s02i207[lbproc=0],,W m-2
Variable atmos.subhr.rldcs_tpt-l-hxys-u (CFsubhr.rldcs),608,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/608,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,rldcs_tpt-l-hxys-u,downwelling_longwave_flux_in_air_assuming_clear_sky,"""frequency"" was ""subhrPt"";",,area: point time: point,Downwelling clear-sky longwave radiation (includes the fluxes at the surface and TOA),alevhalf site time1,subhr,Downwelling Clear-Sky Longwave Radiation,atmos,down,"Report on model half-levels (i.e., interfaces between model layers).; CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",W m-2,CMIP6 CMOR variable,correct_multilevel_metadata(m01s02i220[lbproc=0]),,correct_multilevel_metadata(m01s02i220[lbproc=0]),,W m-2
Variable atmos.subhr.rld_tpt-l-hxys-u (CFsubhr.rld),607,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/607,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,rld_tpt-l-hxys-u,downwelling_longwave_flux_in_air,"""frequency"" was ""subhrPt"";",,area: point time: point,Downwelling Longwave Radiation (includes the fluxes at the surface and TOA),alevhalf site time1,subhr,Downwelling Longwave Radiation,atmos,down,"Report on model half-levels (i.e., interfaces between model layers).; CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",W m-2,CMIP6 CMOR variable,correct_multilevel_metadata(m01s02i218[lbproc=0]),,correct_multilevel_metadata(m01s02i218[lbproc=0]),,W m-2
Variable atmos.subhr.psl_tpt-u-hxys-u (CFsubhr.psl),606,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/606,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,psl_tpt-u-hxys-u,air_pressure_at_mean_sea_level,"""frequency"" was ""subhrPt""; ; ""comment"" was ""Sea Level Pressure"";",,area: point time: point,"not, in general, the same as surface pressure",site time1,subhr,Sea Level Pressure,atmos,,"This table includes the 2-D variables listed in the ""Amon"" spreadsheet, omitting, however, the daily maximum and minimum temperatures.  All variables should be reported as synoptic fields, not daily means.; ; CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",Pa,CMIP6 CMOR variable,m01s16i222[lbproc=0],,m01s16i222[lbproc=0],,Pa
Variable atmos.subhr.ps_tpt-u-hxys-u (CFsubhr.ps),605,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/605,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,ps_tpt-u-hxys-u,surface_air_pressure,"""frequency"" was ""subhrPt""; ; ""comment"" was ""surface pressure (not mean sea-level pressure), 2-D field to calculate the 3-D pressure field from hybrid coordinates"";",,area: point time: point,"not, in general, the same as mean sea-level pressure",site time1,subhr,Surface Air Pressure,atmos,,"This table includes the 2-D variables listed in the ""Amon"" spreadsheet, omitting, however, the daily maximum and minimum temperatures.  All variables should be reported as synoptic fields, not daily means.; CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",Pa,CMIP6 CMOR variable,m01s00i409[lbproc=0],,m01s00i409[lbproc=0],,Pa
Variable atmos.subhr.prw_tpt-u-hxys-u (CFsubhr.prw),604,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/604,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,prw_tpt-u-hxys-u,atmosphere_mass_content_of_water_vapor,"""frequency"" was ""subhrPt"";",,area: point time: point,vertically integrated through the atmospheric column,site time1,subhr,Water Vapor Path,atmos,,"This table includes the 2-D variables listed in the ""Amon"" spreadsheet, omitting, however, the daily maximum and minimum temperatures.  All variables should be reported as synoptic fields, not daily means.; CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",kg m-2,CMIP6 CMOR variable,m01s30i461[lbproc=0],,m01s30i461[lbproc=0],,kg m-2
Variable atmos.subhr.prsn_tpt-u-hxys-u (CFsubhr.prsn),603,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/603,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,prsn_tpt-u-hxys-u,snowfall_flux,"""frequency"" was ""subhrPt""; ; ""comment"" was ""At surface; includes precipitation of all forms of water in the solid phase"";",,area: point time: point,at surface; includes precipitation of all forms of water in the solid phase,site time1,subhr,Snowfall Flux,atmos,,"This table includes the 2-D variables listed in the ""Amon"" spreadsheet, omitting, however, the daily maximum and minimum temperatures.  All variables should be reported as synoptic fields, not daily means.; CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",kg m-2 s-1,CMIP6 CMOR variable,m01s05i215[lbproc=0],,m01s05i215[lbproc=0],,kg m-2 s-1
Variable atmos.subhr.prc_tpt-u-hxys-u (CFsubhr.prc),602,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/602,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,prc_tpt-u-hxys-u,convective_precipitation_flux,"""frequency"" was ""subhrPt""; ; ""comment"" was ""Convective precipitation at surface; includes both liquid and solid phases."";",,area: point time: point,at surface; includes both liquid and solid phases.,site time1,subhr,Convective Precipitation,atmos,,"This table includes the 2-D variables listed in the ""Amon"" spreadsheet, omitting, however, the daily maximum and minimum temperatures.  All variables should be reported as synoptic fields, not daily means.; CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",kg m-2 s-1,CMIP6 CMOR variable,m01s05i205[lbproc=0] + m01s05i206[lbproc=0],,m01s05i205[lbproc=0] + m01s05i206[lbproc=0],,kg m-2 s-1
Variable atmos.subhr.pr_tpt-u-hxys-u (CFsubhr.pr),601,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/601,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,pr_tpt-u-hxys-u,precipitation_flux,"""frequency"" was ""subhrPt""; ; ""comment"" was ""includes both liquid and solid phases"";",,area: point time: point,at surface; includes both liquid and solid phases from all types of clouds (both large-scale and convective),site time1,subhr,Precipitation,atmos,,"This table includes the 2-D variables listed in the ""Amon"" spreadsheet, omitting, however, the daily maximum and minimum temperatures.  All variables should be reported as synoptic fields, not daily means.; CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",kg m-2 s-1,CMIP6 CMOR variable,m01s05i216[lbproc=0],,m01s05i216[lbproc=0],,kg m-2 s-1
Variable atmos.subhr.phalf_tpt-l-hxys-u (CFsubhr.phalf),600,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/600,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,phalf_tpt-l-hxys-u,air_pressure,"""frequency"" was ""subhrPt"";",,area: point time: point,Air pressure on model half-levels,alevhalf site time1,subhr,Pressure on Model Half-Levels,atmos,,"This field is needed only for models in which the pressure cannot be calculated from the vertical coordinate information stored already for each variable.  Thus, the pressures are needed for height or theta-coordinate models, for example, but not sigma- or eta-coordinate models.; CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",Pa,CMIP6 CMOR variable,m01s00i407[lbproc=0],,m01s00i407[lbproc=0],,Pa
Variable atmos.subhr.pfull_tpt-l-hxys-u (CFsubhr.pfull),599,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/599,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,pfull_tpt-l-hxys-u,air_pressure,"""frequency"" was ""subhrPt"";",,area: point time: point,Air pressure on model levels,alevel site time1,subhr,Pressure at Model Full-Levels,atmos,,"This field is needed only for models in which the pressure cannot be calculated from the vertical coordinate information stored already for each variable.  Thus, the pressures are needed for height or theta-coordinate models, for example, but not sigma- or eta-coordinate models.; ; CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",Pa,CMIP6 CMOR variable,m01s00i408[lbproc=0],,m01s00i408[lbproc=0],,Pa
Variable atmos.subhr.mc_tpt-l-hxys-u (CFsubhr.mc),598,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/598,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,mc_tpt-l-hxys-u,atmosphere_net_upward_convective_mass_flux,"""frequency"" was ""subhrPt""; ; ""comment"" was ""The net mass flux should represent the difference between the updraft and downdraft components.  The flux is computed as the mass divided by the area of the grid cell."";",,area: point time: point,The net mass flux should represent the difference between the updraft and downdraft components.  This is calculated as the convective mass flux divided by the area of the whole grid cell (not just the area of the updrafts).,alevhalf site time1,subhr,Convective Mass Flux,atmos,up,"Report on model half-levels (i.e., interfaces between model layers).; CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",kg m-2 s-1,CMIP6 CMOR variable,(m01s05i250[lbproc=0] - m01s05i251[lbproc=0]) / ACCELERATION_DUE_TO_EARTH_GRAVITY,,(m01s05i250[lbproc=0] - m01s05i251[lbproc=0]) / ACCELERATION_DUE_TO_EARTH_GRAVITY,,kg m-2 s-1
Variable atmos.subhr.huss_tpt-h2m-hxys-u (CFsubhr.huss),597,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/597,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,huss_tpt-h2m-hxys-u,specific_humidity,"""frequency"" was ""subhrPt"";",,area: point time: point,"Near-surface (usually, 2 meter) specific humidity.",site time1 height2m,subhr,Near-Surface Specific Humidity,atmos,,"This table includes the 2-D variables listed in the ""Amon"" spreadsheet, omitting, however, the daily maximum and minimum temperatures.  All variables should be reported as synoptic fields, not daily means.; CHANGE SINCE CMIP6 in Dimensions - CMIP6:site time1 height2m CMIP7:site time1  height2m, Changes since reverted/fixed. Variable now matches CMIP6 definition.",1,CMIP6 CMOR variable,m01s03i237[lbproc=0],,m01s03i237[lbproc=0],,1
Variable atmos.subhr.hus_tpt-l-hxys-u (CFsubhr.hus),596,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/596,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,hus_tpt-l-hxys-u,specific_humidity,"""frequency"" was ""subhrPt"";",,area: point time: point,Specific humidity is the mass fraction of water vapor in (moist) air.,alevel site time1,subhr,Specific Humidity,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",1,CMIP6 CMOR variable,m01s00i010[lbproc=0],,m01s00i010[lbproc=0],,1
Variable atmos.subhr.hurs_tpt-h2m-hxys-u (CFsubhr.hurs),595,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/595,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,hurs_tpt-h2m-hxys-u,relative_humidity,"""frequency"" was ""subhrPt""; ; ""comment"" was ""The relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C."";",,area: point time: point,"This is the relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.",site time1 height2m,subhr,Near-Surface Relative Humidity,atmos,,"This table includes the 2-D variables listed in the ""Amon"" spreadsheet, omitting, however, the daily maximum and minimum temperatures.  All variables should be reported as synoptic fields, not daily means.; CHANGE SINCE CMIP6 in Dimensions - CMIP6:site time1 height2m CMIP7:site time1  height2m,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",%,CMIP6 CMOR variable,m01s03i245[lbproc=0],,m01s03i245[lbproc=0],,%
Variable atmos.subhr.hur_tpt-l-hxys-u (CFsubhr.hur),594,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/594,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,hur_tpt-l-hxys-u,relative_humidity,"""frequency"" was ""subhrPt""; ; ""comment"" was ""The relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C."";",,area: point time: point,"This is the relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.",alevel site time1,subhr,Relative Humidity,atmos,,"CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",%,CMIP6 CMOR variable,m01s30i113[lbproc=0],,m01s30i113[lbproc=0],,%
Variable atmos.subhr.hfss_tpt-u-hxys-u (CFsubhr.hfss),593,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/593,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,hfss_tpt-u-hxys-u,surface_upward_sensible_heat_flux,"""frequency"" was ""subhrPt"";",,area: point time: point,"The surface sensible heat flux, also called turbulent heat flux, is the exchange of heat between the surface and the air by motion of air.",site time1,subhr,Surface Upward Sensible Heat Flux,atmos,up,"This table includes the 2-D variables listed in the ""Amon"" spreadsheet, omitting, however, the daily maximum and minimum temperatures.  All variables should be reported as synoptic fields, not daily means.; CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",W m-2,CMIP6 CMOR variable,m01s03i217[lbproc=0],,m01s03i217[lbproc=0],,W m-2
Variable atmos.subhr.hfls_tpt-u-hxys-u (CFsubhr.hfls),592,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/592,subhr atmos CMIP6 UKESM1 HadGEM3-GC31,hfls_tpt-u-hxys-u,surface_upward_latent_heat_flux,"""frequency"" was ""subhrPt""; ; ""comment"" was ""The surface called 'surface' means the lower boundary of the atmosphere. 'Upward' indicates a vector component which is positive when directed upward (negative downward). The surface latent heat flux is the exchange of heat between the surface and the air on account of evaporation (including sublimation). In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics."";",,area: point time: point,includes both evaporation and sublimation,site time1,subhr,Surface Upward Latent Heat Flux,atmos,up,"This table includes the 2-D variables listed in the ""Amon"" spreadsheet, omitting, however, the daily maximum and minimum temperatures.  All variables should be reported as synoptic fields, not daily means.; CHANGE SINCE CMIP6 in CMIP7 Frequency - CMIP6:subhrPt CMIP7:subhr,;  Changes since reverted/fixed. Variable now matches CMIP6 definition.",W m-2,CMIP6 CMOR variable,m01s03i234[lbproc=0],,m01s03i234[lbproc=0],,W m-2
